name,store_id,category,address,tel,options,amenity,broadcast,business_hours,menu,mapx,mapy
12:00 - 24:00","통갈비
대표
56,000원; 고급양갈비
대표
35,000원; 양꼬치
16,000원; 향라대하
28,000원; 꿔보로우
20,000원; 어향육슬
18,000원; 새우청경채
18,000원; 경장육슬
20,000원",127.013705,37.4904241
양파이 강남점,1196729605,양꼬치,서울 강남구 강남대로94길 14,02-568-5582,,"예약, 단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷, 주차",,"월
14:00 - 23:00; 화
14:00 - 23:00; 수
14:00 - 23:00; 목
14:00 - 23:00; 금
14:00 - 23:00; 토
14:00 - 23:00; 일
14:00 - 23:00","프렌치 콤보
대표
어린양의 양등심으로 부드러우면서도 고소한 최고급 특수부위
58,000원; 프렌치 렉
대표
1년 미만의 어린 양 한 마리에서 2%만 나오는 특수 부위
32,000원; Classic 양꼬치
대표
소금, 후추로만 밑간을 한 양꼬치 입문자들도 쉽게 즐길수 있는 생 양꼬치
15,000원; Original 양꼬치
대표
양파이의 특제 양념을 입힌 중국 정통 방식의 양꼬치
15,000원; 꿔바로우
대표
찹쌀로 바삭하게 돼지고기를 튀겨 만든 북경식 찹쌀 탕수육
18,000원; 옥수수 우육면
대표
쫄깃한 옥수수 면발과 진한 사골국물의 매콤한 우육면
9,000원; 생 양갈비
청정지역 호주에서 공수한 얼리지 않은 1년 미만의 생 양갈비 [치즈퐁듀 포함]
29,000원; 가지요리
부드러운 가지와 다진 돼지고기를 바삭하게 볶아 마라소스에 버무린 중국식 가지 요리
18,000원; 마파두부
중국 사천요리의 대표 메뉴로 한국인 입맛에 잘 맞는 부드럽고 매콤한 두부 요리
16,000원; 청양오이무침
매콤한 청양고추, 신선한 오이와 양파이 특제소스로 곁들인 무침
9,000원; X.O 게살볶음밥
XO소스, 계란, 적양파, 마늘칩을 웍에서 볶아낸 볶음밥
12,000원",127.0284648,37.4993114
한성양꼬치,539185018,양꼬치,서울 강남구 테헤란로70길 26,0507-1436-6692,,"예약, 단체 이용 가능",,"매일
12:00 - 24:00","양꼬치
16,000원; 앙갈비살꼬치
18,000원; 양통갈비
56,000원; 마라룽샤
33,000원; 고급갈비
35,000원; 궈바로우
20,000원; 양다리
68,000원; 마라양갈비살
18,000원; 대하구이
16,000원; 메추리
15,000원; 소혈관
15,000원; 갈비살꼬치
16,000원; 마늘꼬치
2,000원; 마라샹궈
25,000원; 깐쇼새우
25,000원; 개구리다리
28,000원; 향라대하
28,000원; 경장육슬
20,000원; 삼선술국
20,000원; 마라탕
20,000원; 쯔란소혈관
20,000원; 궁보닭정
20,000원; 돼지고기튀김
20,000원; 바지락볶음
18,000원; 어향가지
18,000원; 지삼선
18,000원; 어향육사
18,000원; 새우청경채
18,000원; 토마토볶음
16,000원; 건두부볶음
16,000원; 계란부추
13,000원; 마파두부
13,000원; 오이무침
13,000원; 보양식양탕
8,000원; 토마토계란탕
8,000원; 옥수수국수
6,000원; 볶음밥
6,000원; 물냉면
6,000원; 꽃빵(6개)
6,000원",127.0537709,37.5039749
이가네양꼬치 선릉역직영점,1295743805,양꼬치,서울 강남구 테헤란로57길 17 엠스빌딩 1층,0507-1394-3688,,"단체 이용 가능, 포장, 예약",,"월
12:00 - 24:00; 화
12:00 - 24:00; 수
12:00 - 24:00; 목
12:00 - 24:00; 금
12:00 - 24:00; 토
12:00 - 24:00; 일
정기휴무 (매주 일요일)","양등심꼬치
대표
23,000원; 양갈비
26,000원; 양왕꼬치
18,000원; 가지요리
20,000원",127.0474022,37.5056708
일품각 역삼동점,13109242,양꼬치,서울 강남구 강남대로96길 18 B1층 일품각 역삼동점,02-566-8815,,"단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷",,"월
13:00 - 01:00; 화
13:00 - 01:00; 수
13:00 - 01:00; 목
13:00 - 01:00; 금
13:00 - 01:00; 토
13:00 - 01:00; 일
13:00 - 23:00","꿔바로우
22,000원; 간변오징어
25,000원; 고추잡채
29,000원; 마라샹궈(2인분)
30,000원; 소고기마라탕
22,000원; 꿔바로우
22,000원; 라즈기
26,000원; 간변오징어
25,000원; 고추잡채
29,000원; 마라샹궈(2인분)
30,000원; 볶음밥
7,000원; 물만두
7,000원; 옥수수면
8,000원; 꽃빵
7,000원; 공기밥
2,000원",127.0284199,37.4999186
이가네양꼬치 교대1호직영점,1453358113,양꼬치,서울 서초구 반포대로22길 89 1층(서초동.서남빌딩),0507-1335-5688,,"단체 이용 가능, 예약",,"월
12:00 - 23:30
23:00 라스트오더; 화
12:00 - 23:30
23:00 라스트오더; 수
12:00 - 23:30
23:00 라스트오더; 목
12:00 - 23:30
23:00 라스트오더; 금
12:00 - 23:30
23:00 라스트오더; 토
12:00 - 23:00
22:30 라스트오더; 일
12:00 - 23:00
22:30 라스트오더","양갈비
대표
26,000원; 양등심꼬치
대표
23,000원; 탕수육
21,000원; 양왕꼬치
18,000원",127.0129896,37.4911906
이가네양꼬치 선릉점,1519308537,양꼬치,서울 강남구 역삼로67길 33 101호,02-558-8292,,"단체 이용 가능, 예약, 포장, 무선 인터넷, 주차",,"매일
12:00 - 01:00","양갈비
대표
25,000원; 양등심꼬치
대표
22,000원; 탕수육
21,000원; 가지요리
20,000원; 토마토계란볶음
17,000원; 마파두부
14,000원; 토마토계란탕
15,000원; 훈둔
7,000원; 온면
7,000원; 물만두
7,000원; 볶음밥
7,000원; 양왕꼬치
17,000원; 마늘
3,000원",127.0523339,37.5034994
이가네양꼬치 교대2호직영점,1111401166,양꼬치,서울 서초구 서초대로50길 105 1층,0507-1351-4389,,"단체 이용 가능, 포장, 예약, 남/녀 화장실 구분, 대기공간",,"월
12:00 - 23:30; 화
12:00 - 23:30; 수
12:00 - 23:30; 목
12:00 - 23:30; 금
12:00 - 23:30; 토
12:00 - 23:00; 일
12:00 - 23:00","양갈비
대표
26,000원; 양등심꼬치
대표
23,000원; 탕수육
대표
21,000원",127.0139887,37.4886345
한성양꼬치 선릉2호점,1537330706,양꼬치,서울 강남구 테헤란로64길 27 1층(대치동),0507-1444-6692,,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 포장, 주차",,"월
12:00 - 24:00
23:30 라스트오더; 화
12:00 - 24:00
23:30 라스트오더; 수
12:00 - 24:00
23:30 라스트오더; 목
12:00 - 24:00
23:30 라스트오더; 금
12:00 - 24:00
23:30 라스트오더; 토
12:00 - 24:00
23:30 라스트오더; 일
12:00 - 24:00
23:30 라스트오더","통양갈비
대표
600g
56,000원; 양꼬치
대표
16,000원; 어향가지
대표
18,000원; 마라양꼬치
18,000원; 양갈비살꼬치
18,000원; 고급갈비
300g
35,000원; 깐풍/깐쇼새우
25,000원; 마라룽샤
33,000원; 경장육슬
20,000원",127.0518235,37.50314
항방양육관 본점,19886380,양꼬치,서울 서초구 서초대로50길 93 동명빌딩,02-585-6977,,단체 이용 가능,,"월
11:30 - 24:00; 화
11:30 - 24:00; 수
11:30 - 24:00; 목
11:30 - 24:00; 금
11:30 - 24:00; 토
11:30 - 23:00; 일
11:30 - 23:00","양꼬치
14,000원; 양갈비살꼬치
17,000원",127.013949,37.4890399
알타쿠치나 by 녁,1531869219,양식,서울 강남구 테헤란로21길 25 1층,070-4100-0065,,"예약, 남/녀 화장실 구분, 무선 인터넷",,"월
11:30 - 23:00
14:00 - 17:00 브레이크타임; 화
11:30 - 23:00
14:00 - 17:00 브레이크타임; 수
11:30 - 23:00
14:00 - 17:00 브레이크타임; 목
11:30 - 23:00
14:00 - 17:00 브레이크타임; 금
11:30 - 23:00
14:00 - 17:00 브레이크타임; 토
12:00 - 23:00
15:00 - 17:00 브레이크타임; 일
정기휴무 (매주 일요일)","트러플 뇨끼
대표
32,000원; 화이트라구 파스타
28,000원; 연어 포카치아
*lunch only
23,000원; 부라타 포카치아
*lunch only
21,000원; 버섯구이
*dinner only
15,000원; 참치 카르파치오
*dinner only
17,000원; 숯불에 구운 낙지
*dinner only
24,000원; 훈제 연어
*dinner only
20,000원; 녁 시저 샐러드
22,000원; 비프 타르트
24,000원; 갑오징어 파스타
26,000원; 라자냐
28,000원; 뿌따네스카
26,000원; 안심 스테이크
60,000원; 병어 구이
변동; 문어 리조또
26,000원; 헤이즐넛 젤라또 모나카
12,000원; 옥수수크림 뇨끼
29,000원; 엔초비 문어 뇨끼
26,000원; 봉골레
26,000원; 치즈 플레이트
16,000원; 와인
레드, 화이트, 오렌지, 버블 등 음식과 페어링된엄선된 내추럴와인을 선보이고 있습니다
변동",127.0341339,37.5017083
알라프리마,36893601,양식,서울 강남구 학동로17길 13 1층 (인본빌딩),02-511-2555,"2스타 - 요리를 맛보기 위해 찾아갈 만한 레스토랑
미쉐린 가이드 서울 2024","남/녀 화장실 구분, 예약, 무선 인터넷, 주차, 발렛파킹",,"월
12:00 - 22:00
15:00 - 18:00 브레이크타임; 화
정기휴무 (매주 화요일); 수
12:00 - 22:00
15:00 - 18:00 브레이크타임; 목
12:00 - 22:00
15:00 - 18:00 브레이크타임; 금
12:00 - 22:00
15:00 - 18:00 브레이크타임; 토
12:00 - 22:00
15:00 - 18:00 브레이크타임; 일
12:00 - 22:00
15:00 - 18:00 브레이크타임","Dinner course(변동가)
메뉴 구성은 계절성과 당일의 식재료에 따라 수시로 변동될 수 있으니 참고 부탁드립니다.
310,000원; Lunch course(변동가)
메뉴 구성은 계절성과 당일의 식재료에 따라 수시로 변동될 수 있으니 참고 부탁드립니다.
190,000원",127.0259616,37.5133006
질할브로스 역삼점,1632401559,양식,서울 강남구 테헤란로 151 지하 1층,02-566-1422,,"단체 이용 가능, 주차, 무선 인터넷, 포장, 배달, 남/녀 화장실 구분, 반려동물 동반",,"월
10:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 화
10:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 수
10:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 목
10:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 금
10:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 토
정기휴무 (매주 토요일); 일
정기휴무 (매주 일요일)","치킨 오버 라이스 (Chicken Over Rice)
대표
9,400원; 콤보 라이스 (Combo Rice)
대표
9,800원; 점보 치킨 오버 라이스 (Jumbo Chicken Over Rice)
11,900원; 램 오버 라이스 (Lamb Over Rice)
9,800원; 점보 램 오버 라이스 (Jumbo Lamb Over Rice)
12,300원; 점보 콤보 라이스 (Jumbo Combo Rice)
12,300원; 치킨 라이스 랩 (Chicken Rice Wrap)
8,400원; 램 라이스 랩 (Lamb Rice Wrap)
8,900원; 치킨 랩 샌드위치 (Chicken Wrap Sandwich)
5,400원; 램 랩 샌드위치 (Lamb Wrap Sandwich)
5,900원; 음료
2,500원; 맥주
400~7,000원",127.0362511,37.5010009
자르뎅페르뒤,13150041,양식,서울 강남구 언주로 541 F&F사옥 1층,02-520-0900,,"예약, 무선 인터넷, 남/녀 화장실 구분, 주차",,"월
12:00 - 22:30
14:30 - 15:30 브레이크타임; 화
12:00 - 22:30
14:30 - 15:30 브레이크타임; 수
12:00 - 22:30
14:30 - 15:30 브레이크타임; 목
12:00 - 22:30
14:30 - 15:30 브레이크타임; 금
12:00 - 22:30
14:30 - 15:30 브레이크타임; 토
18:00 - 22:30; 일
정기휴무 (매주 일요일)","카르파치오
대표
25,000원; 쿠스쿠스 & 구운 고등어
대표
26,000원; 트러플 뇨끼
대표
35,000원; 제철생선
대표
35,000원; 비프 타르타르
26,000원; 전복 코르제티
35,000원; 한우 1++ 채끝(200g)
90,000원",127.0403356,37.5063384
할랄가이즈 강남점,1637458598,양식,서울 서초구 강남대로69길 8,02-595-1800,,"배달, 포장, 남/녀 화장실 구분, 무선 인터넷",,"매일
11:00 - 22:00","치킨플래터 스몰
대표
11,900원; 콤보플래터 스몰
11,900원; 자이로 플래터 스몰
11,900원; 감자튀김
5,000원; 콤보샌드위치
13,900원; 치킨샌드위치
12,900원; 자이로샌드위치
12,900원; 팔라펠샌드위치
12,900원; 팔라펠플래터
10,900원; 콤보 플래터
10,900원; 치킨 플래터
10,900원; 자이로 플래터
10,900원; 싱글세트
13,900원; 커플세트
24,900원; 시크릿 프라이
9,500원; 팔라펠 3조각
4,000원; 허머스 피타 브레드
7,000원; 콤보 고기 추가
6,000원; 치킨 추가
6,000원; 자이로 추가
6,000원; 스내플 피치
3,000원; 스내플 키위 스트로베리
3,000원; 스내플 망고
3,000원; 비타민 워터 파워씨
3,000원",127.0245869,37.5017927
메리가든,1601317880,양식,서울 강남구 봉은사로 113 13층,0507-1417-9702,,"주차, 남/녀 화장실 구분, 단체 이용 가능, 예약, 포장",,"월
11:00 - 24:00
23:00 라스트오더; 화
11:00 - 24:00
23:00 라스트오더; 수
11:00 - 24:00
23:00 라스트오더; 목
11:00 - 24:00
23:00 라스트오더; 금
11:00 - 02:00
01:00 라스트오더; 토
11:00 - 02:00
01:00 라스트오더; 일
11:00 - 24:00
23:00 라스트오더","[런치]리코타 오픈샌드위치
상큼한 청귤마요와 리코타 치즈, 계절과일이 어우러진 오픈샌드위치
20,000원; [런치]쉬림프 오픈샌드위치
숯불 향의 새우와 토마토, 이국적인 텍스멕스 마요가 어우러진 오픈샌드위치
20,000원; [런치]베이컨 쉬림프 알리오올리오
새우와 베이컨이 들어간 오일 파스타
22,000원; [런치]매콤 쭈꾸미 크림 파스타
쭈꾸미와 꽈리고추가 어우러진 매콤한 크림파스타
22,000원; [런치]우삼겹 김치볶음밥
우삼겹과 소세지가 올라간 매콤하고 풍미가득한 김치볶음밥
22,000원; [런치]토마토 쉬림프 리조또
그릴에 구운 새우가 곁들여진 토마토 리조또
22,000원; 어니언 스프
14,000원; 머쉬룸 스프
14,000원; 리코타 샐러드
리코타 치즈와 계절과일, 그린 채소가 들어간 샐러드
22,000원; 시저샐러드
크루통과 닭가슴살이 어우러진 로메인 시저 샐러드
23,000원; 새우 비스큐 오일파스타
토마토와 루꼴라가 어우러진 새우비스큐 오일파스타
29,000원; 바질뇨끼
부드러운 바질 크림과 새우가 어우러진 감자 뇨끼
29,000원; 라구 파스타
호주산 아롱사태로 만든 로마식 라구 파스타
29,000원; 블랙페퍼 치킨 파스타
갓구운 치킨스테이크와 리코타치즈가 올라간 토마토파스타
30,000원; 트러플 머쉬룸 파스타
각종 버섯퓨레와 트러플오일이 곁들여진 머쉬름 크림파스타
30,000원; 우니 파스타
우니와 비스큐 오일이 어우러진 버터 소스 파스타
35,000원; 랍스터 로제 파스타
랍스터 테일이 통째로 들어간 시그니쳐 로제 파스타
38,000원; 풋팟퐁 관자 커리 리조또
풋팟퐁 커리와 가리비 관자가 어우러진 리조또
29,000원; 항정살 부추페스토 리조또
부추 향이 풍부하게 느껴지는 메리가든의 시그니쳐
30,000원; 스파이시 크랩 리조또
국내산 꽃게로 만든 매콤한 일식풍 리조또
32,000원; 스테이크 버섯크림 리조또
큼직한 스테이크와 버섯 퓨레, 팽이버섯으로 토핑된 리조또
33,000원; 페퍼로니 피자
토마토 베이스에 페페로니 햄과 치즈가 어우러진 피자
29,000원; 콰트로 포르마지 피자
네가지 치즈가 어우러져 진한 치즈맛을 느낄 수 있는 피자
29,000원; 트러플 머쉬룸 피자
버섯 크림 베이스에 트러플 오일과 다양한 버섯이 올라간 피자
30,000원; 감바스 알아히요
올리브오일에 마늘과 함께 익힌 새우요리
30,000원; 메리 해물 떡볶이
왕새우튀김이 올라간 해산물베이스의 매콤한 떡볶이(맵기조절가능)
32,000원; 스페인식 구운 문어
스페인식으로 구운 문어에 먹물 퓨레를 곁들인 메리가든의 시그니쳐
35,000원; 크랩 씨푸드 스튜
신선한 꽃게와 해산물로 요리한 해산물 스튜
37,000원; 돈마호크 스테이크
부드러운 식감과 푸짐한 양이 특징인 돈마호크
55,000원; 안심 스테이크
호주산 안심과 구운 계절 채소를 함께 먹는 스테이크
65,000원; 우대갈비
우대갈비와 구운 계절 채소, 갓김치 소테를 함께 먹는 스테이크
169,000원; 티본스테이크
구운 계절 채소가 곁들여진 미국산 티본 스테이크
179,000원; 트러플 프렌치 프라이
20,000원; 치킨가라아게
26,000원; 하몽 멜론
35,000원; 모듬 과일&치즈 플레이트
45,000원; 레드 벨벳 케이크
디저트 및 카페 메뉴 단독주문은 오후 4시 이전에만 가능합니다
20,000원; 야생화 벌집 바닐라 젤라또
디저트 및 카페 메뉴 단독주문은 오후 4시 이전에만 가능합니다
18,000원; 브라운 치즈 크로플
디저트 및 카페 메뉴 단독주문은 오후 4시 이전에만 가능합니다
19,000원; 야생화 벌집 크로플
디저트 및 카페 메뉴 단독주문은 오후 4시 이전에만 가능합니다
20,000원; 생딸기 / 초코 크로플
디저트 및 카페 메뉴 단독주문은 오후 4시 이전에만 가능합니다
20,000원; 야생화 벌집 가래떡
디저트 및 카페 메뉴 단독주문은 오후 4시 이전에만 가능합니다
20,000원; 생과일 크로플
디저트 및 카페 메뉴 단독주문은 오후 4시 이전에만 가능합니다
25,000원; 벌집 인절미
디저트 및 카페 메뉴 단독주문은 오후 4시 이전에만 가능합니다
35,000원; 머스크 메론 빙수
디저트 및 카페 메뉴 단독주문은 오후 4시 이전에만 가능합니다
40,000원; 생애플망고 빙수
디저트 및 카페 메뉴 단독주문은 오후 4시 이전에만 가능합니다
49,000원",127.0258787,37.5052667
아니다파르크,1106927754,양식,서울 강남구 선릉로 629 A동 1층,0507-1465-9950,,주차,,"월
10:30 - 21:30
16:30 - 17:30 브레이크타임
20:00 라스트오더; 화
10:30 - 21:30
16:30 - 17:30 브레이크타임
20:00 라스트오더; 수
10:30 - 21:30
16:30 - 17:30 브레이크타임
20:00 라스트오더; 목
10:30 - 21:30
16:30 - 17:30 브레이크타임
20:00 라스트오더; 금
10:30 - 21:30
16:30 - 17:30 브레이크타임
20:00 라스트오더; 토
10:30 - 21:30
16:30 - 17:30 브레이크타임
20:00 라스트오더; 일
10:30 - 21:30
16:30 - 17:30 브레이크타임
20:00 라스트오더","Afternoon Tea Set
2024 SS시즌 애프터눈 하이티 세트 샌드위치,비스킷,디저트와 2잔의 차로 구성
150,000원; 베리 콤포트 크림치즈 브루스케타
바닐라향이 가득한 생크림치즈 위에 블랙베리 콤포트가 어우러진 향긋한 브런치 브루스케타
15,000원; 아보카도 에그 밤 브루스케타
레몬 드레싱이 어우러진 으깬 아보카도와 부드러운 스크램블 에그가 어우러진 브런치 브루케타
17,000원; 슈림프 크림 스피니치 브루스케타
매콤한 케이준시즈닝에 불맛을 더한 구운새우와 신선한 시금치에 크림치즈가 버무려진 브루스케타
18,000원; 가지 올리브 브루스케타
간장과 파프리카오일에 가지를 바삭하게 구워 해바라기씨, 다진콩과 올리브를 올린 브루스케타
18,000원; 스윗 토마토 브루스케타
달콤한 스테비아 방울토마토에 발사믹 글레이즈와 부드러운 브라타치즈가 어우러진 브루스케타
17,000원; 하몽 크란베리 브루스케타
스페인 세라노 위에 달콤한 수제 크란베리컴포트, 부드러운 브라타치즈가 어우러진 브루스케타
19,000원; 트러플 머쉬룸 스프
각종 버섯과 진한 트러플 향이 가득한 부드러운 크림 버섯 스프
17,000원; 크림 콘 차우더 스프
구운 옥수수와 쥬키니 호박으로 끓여 식감있는 옥수수 가니쉬로 마무리한 크림스프
15,000원; 웜 머쉬룸 샐러드
유럽산 발사믹에 구운 제철 버섯과 헤이즐넛, 고트치즈, 와일드 루꼴라가 어우러진 샐러드
27,000원; 클래식 엔초비 시저 샐러드
엔초비에 빵가루를 함께 구어 신선한 파마산 치즈, 정통 시저드레싱을 버무린 로메인 샐러드
26,000원; 시그니처 ANIDAR 샐러드
자이언트 리코타치즈볼과 슈퍼푸드, 수비드 닭가슴살로 함께 어우러진 식사대용 샐러드
33,000원; 브라타치즈 파스타
달콤한 방울토마토와 완숙 토마토를 장 시간 끓여 만든 정통소스의 부드러운 브라타치즈 파스타
29,000원; 레몬제스트 살몬 크림 파스타
정통 까르보나라 소스에 수비드된 연어순살과 신선한 시금치가 레몬향과 어우러진 크림파스타
32,000원; 랍스타 칠리 브레드크럼즈 오일파스타
버터에 구운 랍스타와 드라이토마토를 갈릭에 녹여 매콤한 수제빵가루로 마무리한 오일파스타
43,000원; 전복 쥬키니 크림 파스타
말린 쥬키니 호박과 어울리는 전복을 가니쉬한 식감있고 짭잘한 전복내장 크림 파스타
35,000원; 씨푸드 크림 페스토 파스타
바질과 견과류를 섞어 만든 수제 페스토에 관자, 새우 등 해산물을 넣은 크림 페스토 파스타
35,000원; 치킨 미트볼 로제 리조또
부드러운 닭다리살과 야채를 섞은 수제 치킨 미트볼과 버터 향이 담긴 토마토크림 로제 리조또
31,000원; 셰프 스페셜) 구운 관자 단호박 퓨레
달콤한 햇사과와 퀴노아를 레몬드레싱에 섞어 단호박 퓨레와 버터에 구운 가리비관자 플레이트
30,000원; 셰프 스페셜) 한우 채끝등심 스테이크
참나물 치미추리 소스와 달콤한 당근가니쉬를 함께 즐길 수 있는 1++한우 채끝등심 스테이크
79,000원; TIRAMISU TART
진한 커피의 여운을 느낄 수 있는 재밌는 식감의 티라미수 타르트 그레인 파티세리 디저트
12,000원; PASSION BANANA
바나나 무스와 상큼한 패션프룻 커드, 달콤 쌉사름한 캐러멜 바나나의 그레인 파티세리 디저트
13,000원; Vanilla Circus
진한 가나슈와 피낭시에의 깊은 맛과 카시스 콩포트의 산미가 어우러진 그레인 파티세리 디저트
12,000원; 에스프레소
고소하고 풍부한 향미와 묵직한 바디감의 진한 커피
7,000원; 아메리카노
다크로스팅 원두로 남미의 고소하고 풍부한 향미와 묵직한 바디감에 초점을 맞춘 커피
9,000원; 라떼
묵직한 바디감과 단맛의 조화가 우유와 블랜딩 된 커피
11,000원; Vanilla Bean 라떼
바닐라빈을 사용해 만든 시럽과 바디감있는 커피, 고소한 우유가 조화를 이루는 커피
15,000원; ANIDAR 시그니처 아이스크림 라떼
고소하소 달콤한 피스타치오크림과 발란스를 맞춘 아니다 파르크만의 시그니처 커피
18,000원; Citrus Full 에이드
자몽, 라임, 유자를 베이스로 탄산수를 이용한 상큼한 음료
15,000원; Yuja Ginger 에이드
상큼한 유자와 진저를 베이스로 탄산수를 이용한 청량감 있는 음료
15,000원; London Fog 밀크티
부드러운 크림 얼그레이와 쌉싸름한 잉글리시 블랙퍼스트를 블랜딩해 우유와 조화롭게 만든 음료
13,000원; Apple Mango 아이스티
달콤한 망고퓨레와 새콤한 아일레스 애플티를 블랜딩한 음료
13,000원; Passion Fruit 아이스티
새콤달콤한 패션후르츠와 진한 블랙티를 블랜딩한 음료
12,000원; Match Whipped 라떼
제주말차와 크림을 사용해서 만든 부드러운 음료 (only ice)
15,000원; Strawberry Pink 라떼
새콤달콤한 딸기청과 고소한 우유로 만든 음료
15,000원; Salted 바닐라 카라멜 차이 라떼
터키식 티 베이스인 Chai를 이용해 카라멜과 블랜딩하여 만든 음료 (only ice)
15,000원; Triple Berry 요거트 스무디
항산화와 식이섬유, 비타민C가 풍부한 블루베리, 라즈베리, 블렉베리를 이용한 음료
18,000원; Mango Coconut 스무디
면역력과 눈건강에 도움을 주는 망고와 나타데코코를 사용해 재미있는 식감을 주는 음료
18,000원; Green Heaven 스무디
칼슘이 풍부한 케일과 브로콜리, 바나나와 함께 갈아만든 건강음료
18,000원; Chia Banana 포스터 스무디
당뇨예방과 식이섬유가 풍부한 치아시드와 지방을 태우는 피넛버터를 이용한 건강 스무디
18,000원",127.0427338,37.5127069
마리스테이블,1107125210,양식,서울 서초구 서초중앙로 50 1층,0507-1374-7411,,"예약, 단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷, 유아의자, 간편결제, 주차",,"월
10:00 - 21:30
20:30 라스트오더; 화
10:00 - 21:30
20:30 라스트오더; 수
10:00 - 21:30
20:30 라스트오더; 목
10:00 - 21:30
20:30 라스트오더; 금
10:00 - 21:30
20:30 라스트오더; 토
10:00 - 21:30
20:30 라스트오더; 일
정기휴무 (매주 일요일)","마리 홈메이드 라자냐
대표
(한정 메뉴) 고소한 치즈와 수제 라구소스가 듬뿍 들어간 시그니처 라자냐
38,000원; 마레 누룽지 스튜
대표
감칠맛 가득한 토마토 베이스의 해산물 스튜와 바삭한 누룽지
35,000원; 명란 오일 스파게티
대표
제철 나물, 올리브 오일과 버터가 어우러져 명란의 감칠맛을 더욱 느낄 수 있는 스파게티
27,000원; 바나나 브륄레 프렌치토스트
대표
바삭 달콤 바나나 브륄레와 고소한 수제 리코타 치즈를 곁들인 담백한 프렌치토스트
24,000원; 제철 해산물 크림 스파게티
입 안 가득 고소하고 크리미한 해산물 크림 파스타
28,000원; 햄 치즈 멜팅 파니니
바삭한 치아바타에 두툼한 햄과 고소한 치즈, 푸짐한 리코타 치즈 샐러드와 감자 샐러드
23,000원; 부라타 치즈 샐러드
새콤 달콤 수제 마리네이드 방울토마토에 가든 샐러드와 부라타치즈, 레지아노치즈
24,000원; 그릴드 곡물 샐러드
그릴 브로콜리니, 버섯, 단호박, 오븐 구이 비트와 파프리카가 들어간 시그니처 곡물샐러드
24,000원",127.0157518,37.4863993
퍼스 서초교대점,1093573764,양식,서울 서초구 서초대로 347 B101,010-7506-6051,,"포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 대기공간, 주차",,"월
08:00 - 20:00; 화
08:00 - 20:00; 수
08:00 - 20:00; 목
08:00 - 20:00; 금
08:00 - 20:00; 토
10:00 - 20:00; 일
10:00 - 20:00","단호박 수프(350ml)
대표
단호박과 당근을 함께 넣고 끓인 부드러운 단호박 수프
7,800원; 이탈리안 토마토 스튜(350ml)
대표
무설탕 소시지와 갖은 채소를 넣고 끓인 녹진한 토마토 향의 매콤한 스튜
10,800원; 감자 수프(350ml)
감자, 대파, 양파를 노릇하게 볶아 크림과 함께 끓여낸 감자 수프
7,800원; 양송이 크림 수프(350ml)
양송이버섯 본연의 맛과 고구마로 농도를 잡은 크리미한 양송이 수프
8,800원; 어니언 수프(350ml)
양파를 장시간 볶아 천연 단맛을 끌어올린 프랑스식 양파 수프
8,800원; 치킨 누들 수프(350ml)
한국식 닭곰탕을 생각나게 하는 미국의 보양식 치킨 누들 수프
8,800원; 비프 스튜(350ml)
소고기와 채소를 2시간 이상 약불에 끓인 서양의 보양식 비프 스튜
13,800원; 돼지고기 수프카레(350ml)
돼지고기의 감칠맛과 카레 본연의 맛이 일품인 삿포로식 수프 카레
10,800원; 단호박 수프(200ml)
4,800원; 감자 수프(200ml)
4,800원; 양송이 크림 수프(200ml)
5,500원; 어니언 수프(200ml)
5,500원; 치킨 누들 수프(200ml)
5,500원; 돼지고기 수프 카레(200ml)
6,800원; 이탈리안 토마토 스튜(200ml)
6,800원; 비프 스튜(200ml)
8,800원",127.0192687,37.4956325
